,inventory,period_begin,state_code,county_name
6842,[1865.565],2020-01-20,TX,Franklin County
6843,[1862.8451],2020-01-27,TX,Franklin County
6844,[1844.7107],2020-02-03,TX,Franklin County
6845,[1828.7291],2020-02-10,TX,Franklin County
6846,[1812.0704],2020-02-17,TX,Franklin County
6847,[1796.8348],2020-02-24,TX,Franklin County
6848,[36.42429],2019-12-02,VT,Franklin County
6849,[23.544138],2019-12-09,VT,Franklin County
6850,[36.589336],2019-12-16,VT,Franklin County
6851,[39.740932],2019-12-23,VT,Franklin County
6852,[42.15577],2019-12-30,VT,Franklin County
6853,[44.730263],2020-01-06,VT,Franklin County
6854,[47.615982],2020-01-13,VT,Franklin County
6855,[50.87352],2020-01-20,VT,Franklin County
6856,[54.556194],2020-01-27,VT,Franklin County
6857,[58.721596],2020-02-03,VT,Franklin County
6858,[63.434036],2020-02-10,VT,Franklin County
6859,[68.76418],2020-02-17,VT,Franklin County
6860,[74.79013],2020-02-24,VT,Franklin County
6861,[2222.1042],2019-12-02,MD,Frederick County
6862,[3779.5486],2019-12-09,MD,Frederick County
6863,[3438.2754],2019-12-16,MD,Frederick County
6864,[3589.2605],2019-12-23,MD,Frederick County
6865,[3595.4224],2019-12-30,MD,Frederick County
6866,[3582.6174],2020-01-06,MD,Frederick County
6867,[3606.3438],2020-01-13,MD,Frederick County
6868,[3613.4038],2020-01-20,MD,Frederick County
6869,[3623.0498],2020-01-27,MD,Frederick County
6870,[3634.0928],2020-02-03,MD,Frederick County
6871,[3643.7407],2020-02-10,MD,Frederick County
6872,[3653.763],2020-02-17,MD,Frederick County
6873,[3663.678],2020-02-24,MD,Frederick County
6874,[1593.2721],2019-12-02,VA,Frederick County
6875,[2156.0505],2019-12-02,VA,Frederick County
6876,[1416.7324],2019-12-09,VA,Frederick County
6877,[1479.882],2019-12-09,VA,Frederick County
6878,[1945.1266],2019-12-16,VA,Frederick County
6879,[2309.7808],2019-12-16,VA,Frederick County
6880,[3344.504],2019-12-23,VA,Frederick County
6881,[3728.6707],2019-12-23,VA,Frederick County
6882,[3922.8516],2019-12-30,VA,Frederick County
6883,[4056.0786],2019-12-30,VA,Frederick County
6884,[4135.2456],2020-01-06,VA,Frederick County
6885,[4176.6255],2020-01-06,VA,Frederick County
6886,[4196.9185],2020-01-13,VA,Frederick County
6887,[4206.8525],2020-01-13,VA,Frederick County
6888,[4212.0435],2020-01-20,VA,Frederick County
6889,[4215.1426],2020-01-20,VA,Frederick County
6890,[4217.338],2020-01-27,VA,Frederick County
6891,[4219.144],2020-01-27,VA,Frederick County
6892,[4220.781],2020-02-03,VA,Frederick County
6893,[4222.3413],2020-02-03,VA,Frederick County
6894,[4223.8667],2020-02-10,VA,Frederick County
6895,[4225.3726],2020-02-10,VA,Frederick County
6896,[4226.8667],2020-02-17,VA,Frederick County
6897,[4228.3525],2020-02-17,VA,Frederick County
6898,[4229.8306],2020-02-24,VA,Frederick County
6899,[4231.3013],2020-02-24,VA,Frederick County
6900,[36.42429],2019-12-02,MN,Freeborn County
6901,[23.544138],2019-12-09,MN,Freeborn County
6902,[36.589336],2019-12-16,MN,Freeborn County
6903,[39.740932],2019-12-23,MN,Freeborn County
6904,[42.15577],2019-12-30,MN,Freeborn County
6905,[44.730263],2020-01-06,MN,Freeborn County
6906,[47.615982],2020-01-13,MN,Freeborn County
6907,[50.87352],2020-01-20,MN,Freeborn County
6908,[54.556194],2020-01-27,MN,Freeborn County
6909,[58.721596],2020-02-03,MN,Freeborn County
6910,[63.434036],2020-02-10,MN,Freeborn County
6911,[68.76418],2020-02-17,MN,Freeborn County
6912,[74.79013],2020-02-24,MN,Freeborn County
6913,[1009.18396],2019-12-02,TX,Freestone County
6914,[949.3659],2019-12-09,TX,Freestone County
6915,[745.24646],2019-12-16,TX,Freestone County
6916,[866.2533],2019-12-23,TX,Freestone County
6917,[1688.7206],2019-12-30,TX,Freestone County
6918,[1716.1132],2020-01-06,TX,Freestone County
6919,[1824.9957],2020-01-13,TX,Freestone County
6920,[1907.2727],2020-01-20,TX,Freestone County
6921,[1892.3333],2020-01-27,TX,Freestone County
6922,[1881.8296],2020-02-03,TX,Freestone County
6923,[1866.9822],2020-02-10,TX,Freestone County
6924,[1853.7821],2020-02-17,TX,Freestone County
6925,[1841.9917],2020-02-24,TX,Freestone County
6926,[1237.5573],2019-12-02,CA,Fresno County
6927,[1634.7019],2019-12-09,CA,Fresno County
6928,[1652.2177],2019-12-16,CA,Fresno County
6929,[2088.1843],2019-12-23,CA,Fresno County
6930,[2195.9294],2019-12-30,CA,Fresno County
6931,[2345.929],2020-01-06,CA,Fresno County
6932,[2611.1687],2020-01-13,CA,Fresno County
6933,[2856.4],2020-01-20,CA,Fresno County
6934,[2964.9707],2020-01-27,CA,Fresno County
6935,[3033.0776],2020-02-03,CA,Fresno County
6936,[3084.7974],2020-02-10,CA,Fresno County
6937,[3127.88],2020-02-17,CA,Fresno County
6938,[3165.6226],2020-02-24,CA,Fresno County
6939,[1009.18396],2019-12-02,TX,Frio County
6940,[949.3659],2019-12-09,TX,Frio County
6941,[745.24646],2019-12-16,TX,Frio County
6942,[866.2533],2019-12-23,TX,Frio County
6943,[1688.7206],2019-12-30,TX,Frio County
6944,[1716.1132],2020-01-06,TX,Frio County
6945,[1824.9957],2020-01-13,TX,Frio County
6946,[1907.2727],2020-01-20,TX,Frio County
6947,[1892.3333],2020-01-27,TX,Frio County
6948,[1881.8296],2020-02-03,TX,Frio County
6949,[1866.9822],2020-02-10,TX,Frio County
6950,[1853.7821],2020-02-17,TX,Frio County
6951,[1841.9917],2020-02-24,TX,Frio County
6952,[75.62696],2019-12-02,AR,Fulton County
6953,[97.13883],2019-12-09,AR,Fulton County
6954,[119.88793],2019-12-16,AR,Fulton County
6955,[123.19636],2019-12-23,AR,Fulton County
6956,[125.44578],2019-12-30,AR,Fulton County
6957,[127.675545],2020-01-06,AR,Fulton County
6958,[130.02505],2020-01-13,AR,Fulton County
6959,[132.52637],2020-01-20,AR,Fulton County
6960,[135.19778],2020-01-27,AR,Fulton County
6961,[138.05792],2020-02-03,AR,Fulton County
6962,[141.12686],2020-02-10,AR,Fulton County
6963,[144.42651],2020-02-17,AR,Fulton County
6964,[147.9809],2020-02-24,AR,Fulton County
6965,[2312.2842],2019-12-02,GA,Fulton County
6966,[4394.6846],2019-12-09,GA,Fulton County
6967,[4195.2437],2019-12-16,GA,Fulton County
6968,[4180.4927],2019-12-23,GA,Fulton County
6969,[4182.158],2019-12-30,GA,Fulton County
6970,[4182.05],2020-01-06,GA,Fulton County
6971,[4181.8755],2020-01-13,GA,Fulton County
6972,[4181.6904],2020-01-20,GA,Fulton County
6973,[4181.5034],2020-01-27,GA,Fulton County
6974,[4181.3174],2020-02-03,GA,Fulton County
6975,[4181.1313],2020-02-10,GA,Fulton County
6976,[4180.946],2020-02-17,GA,Fulton County
6977,[4180.7617],2020-02-24,GA,Fulton County
6978,[-21.481398],2019-12-02,NY,Fulton County
6979,[1165.1948],2019-12-09,NY,Fulton County
6980,[1064.5371],2019-12-16,NY,Fulton County
6981,[1289.2435],2019-12-23,NY,Fulton County
6982,[1125.6069],2019-12-30,NY,Fulton County
6983,[1193.357],2020-01-06,NY,Fulton County
6984,[1126.2325],2020-01-13,NY,Fulton County
6985,[1144.9497],2020-01-20,NY,Fulton County
6986,[1111.3088],2020-01-27,NY,Fulton County
6987,[1111.0521],2020-02-03,NY,Fulton County
6988,[1090.3368],2020-02-10,NY,Fulton County
6989,[1082.989],2020-02-17,NY,Fulton County
6990,[1067.622],2020-02-24,NY,Fulton County
6991,[36.42429],2019-12-02,PA,Fulton County
6992,[23.544138],2019-12-09,PA,Fulton County
6993,[36.589336],2019-12-16,PA,Fulton County
6994,[39.740932],2019-12-23,PA,Fulton County
6995,[42.15577],2019-12-30,PA,Fulton County
6996,[44.730263],2020-01-06,PA,Fulton County
6997,[47.615982],2020-01-13,PA,Fulton County
6998,[50.87352],2020-01-20,PA,Fulton County
6999,[54.556194],2020-01-27,PA,Fulton County
7000,[58.721596],2020-02-03,PA,Fulton County
7001,[63.434036],2020-02-10,PA,Fulton County
7002,[68.76418],2020-02-17,PA,Fulton County
7003,[74.79013],2020-02-24,PA,Fulton County
7004,[1009.18396],2019-12-02,FL,Gadsden County
7005,[949.3659],2019-12-09,FL,Gadsden County
7006,[745.24646],2019-12-16,FL,Gadsden County
7007,[866.2533],2019-12-23,FL,Gadsden County
7008,[1688.7206],2019-12-30,FL,Gadsden County
7009,[1716.1132],2020-01-06,FL,Gadsden County
7010,[1824.9957],2020-01-13,FL,Gadsden County
7011,[1907.2727],2020-01-20,FL,Gadsden County
7012,[1892.3333],2020-01-27,FL,Gadsden County
7013,[1881.8296],2020-02-03,FL,Gadsden County
7014,[1866.9822],2020-02-10,FL,Gadsden County
7015,[1853.7821],2020-02-17,FL,Gadsden County
7016,[1841.9917],2020-02-24,FL,Gadsden County
7017,[-21.481398],2019-12-02,NE,Gage County
7018,[1165.1948],2019-12-09,NE,Gage County
7019,[1064.5371],2019-12-16,NE,Gage County
7020,[1289.2435],2019-12-23,NE,Gage County
7021,[1125.6069],2019-12-30,NE,Gage County
7022,[1193.357],2020-01-06,NE,Gage County
7023,[1126.2325],2020-01-13,NE,Gage County
7024,[1144.9497],2020-01-20,NE,Gage County
7025,[1111.3088],2020-01-27,NE,Gage County
7026,[1111.0521],2020-02-03,NE,Gage County
7027,[1090.3368],2020-02-10,NE,Gage County
7028,[1082.989],2020-02-17,NE,Gage County
7029,[1067.622],2020-02-24,NE,Gage County
7030,[75.62696],2019-12-02,KY,Gallatin County
7031,[97.13883],2019-12-09,KY,Gallatin County
7032,[119.88793],2019-12-16,KY,Gallatin County
7033,[123.19636],2019-12-23,KY,Gallatin County
7034,[125.44578],2019-12-30,KY,Gallatin County
7035,[127.675545],2020-01-06,KY,Gallatin County
7036,[130.02505],2020-01-13,KY,Gallatin County
7037,[132.52637],2020-01-20,KY,Gallatin County
7038,[135.19778],2020-01-27,KY,Gallatin County
7039,[138.05792],2020-02-03,KY,Gallatin County
7040,[141.12686],2020-02-10,KY,Gallatin County
7041,[144.42651],2020-02-17,KY,Gallatin County
7042,[147.9809],2020-02-24,KY,Gallatin County
7043,[75.62696],2019-12-02,OH,Gallia County
7044,[97.13883],2019-12-09,OH,Gallia County
7045,[119.88793],2019-12-16,OH,Gallia County
7046,[123.19636],2019-12-23,OH,Gallia County
7047,[125.44578],2019-12-30,OH,Gallia County
7048,[127.675545],2020-01-06,OH,Gallia County
7049,[130.02505],2020-01-13,OH,Gallia County
7050,[132.52637],2020-01-20,OH,Gallia County
7051,[135.19778],2020-01-27,OH,Gallia County
7052,[138.05792],2020-02-03,OH,Gallia County
7053,[141.12686],2020-02-10,OH,Gallia County
7054,[144.42651],2020-02-17,OH,Gallia County
7055,[147.9809],2020-02-24,OH,Gallia County
7056,[1545.6637],2019-12-02,TX,Galveston County
7057,[2556.4944],2019-12-09,TX,Galveston County
7058,[2638.3677],2019-12-16,TX,Galveston County
7059,[2992.7996],2019-12-23,TX,Galveston County
7060,[3700.3672],2019-12-30,TX,Galveston County
7061,[3898.4004],2020-01-06,TX,Galveston County
7062,[3994.2576],2020-01-13,TX,Galveston County
7063,[4059.9897],2020-01-20,TX,Galveston County
7064,[4104.5195],2020-01-27,TX,Galveston County
7065,[4133.4204],2020-02-03,TX,Galveston County
7066,[4151.6606],2020-02-10,TX,Galveston County
7067,[4163.0615],2020-02-17,TX,Galveston County
7068,[4170.243],2020-02-24,TX,Galveston County
7069,[-21.481398],2019-12-02,OK,Garfield County
7070,[1165.1948],2019-12-09,OK,Garfield County
7071,[1064.5371],2019-12-16,OK,Garfield County
7072,[1092.4899],2019-12-02,AR,Garland County
7073,[1434.2039],2019-12-09,AR,Garland County
7074,[1533.7974],2019-12-16,AR,Garland County
7075,[1951.4662],2019-12-23,AR,Garland County
7076,[2089.1987],2019-12-30,AR,Garland County
7077,[2394.1377],2020-01-06,AR,Garland County
7078,[2409.8948],2020-01-13,AR,Garland County
7079,[2439.1155],2020-01-20,AR,Garland County
7080,[2464.2183],2020-01-27,AR,Garland County
7081,[2489.1638],2020-02-03,AR,Garland County
7082,[2512.91],2020-02-10,AR,Garland County
7083,[2535.1567],2020-02-17,AR,Garland County
7084,[2555.8494],2020-02-24,AR,Garland County
7085,[75.62696],2019-12-02,KY,Garrard County
7086,[97.13883],2019-12-09,KY,Garrard County
7087,[119.88793],2019-12-16,KY,Garrard County
7088,[123.19636],2019-12-23,KY,Garrard County
7089,[125.44578],2019-12-30,KY,Garrard County
7090,[127.675545],2020-01-06,KY,Garrard County
7091,[130.02505],2020-01-13,KY,Garrard County
7092,[132.52637],2020-01-20,KY,Garrard County
7093,[135.19778],2020-01-27,KY,Garrard County
7094,[138.05792],2020-02-03,KY,Garrard County
7095,[141.12686],2020-02-10,KY,Garrard County
7096,[144.42651],2020-02-17,KY,Garrard County
7097,[147.9809],2020-02-24,KY,Garrard County
7098,[-21.481398],2019-12-02,MD,Garrett County
7099,[1165.1948],2019-12-09,MD,Garrett County
7100,[1064.5371],2019-12-16,MD,Garrett County
7101,[1289.2435],2019-12-23,MD,Garrett County
7102,[1125.6069],2019-12-30,MD,Garrett County
7103,[1193.357],2020-01-06,MD,Garrett County
7104,[1126.2325],2020-01-13,MD,Garrett County
7105,[1144.9497],2020-01-20,MD,Garrett County
7106,[1111.3088],2020-01-27,MD,Garrett County
7107,[1111.0521],2020-02-03,MD,Garrett County
7108,[1090.3368],2020-02-10,MD,Garrett County
7109,[1082.989],2020-02-17,MD,Garrett County
7110,[1067.622],2020-02-24,MD,Garrett County
7111,[-21.481398],2019-12-02,OK,Garvin County
7112,[1165.1948],2019-12-09,OK,Garvin County
7113,[1064.5371],2019-12-16,OK,Garvin County
7114,[1289.2435],2019-12-23,OK,Garvin County
7115,[1125.6069],2019-12-30,OK,Garvin County
7116,[1193.357],2020-01-06,OK,Garvin County
7117,[1126.2325],2020-01-13,OK,Garvin County
7118,[1144.9497],2020-01-20,OK,Garvin County
7119,[1111.3088],2020-01-27,OK,Garvin County
7120,[1111.0521],2020-02-03,OK,Garvin County
7121,[1090.3368],2020-02-10,OK,Garvin County
7122,[1082.989],2020-02-17,OK,Garvin County
7123,[1067.622],2020-02-24,OK,Garvin County
7124,[-21.481398],2019-12-02,MO,Gasconade County
7125,[1165.1948],2019-12-09,MO,Gasconade County
7126,[1064.5371],2019-12-16,MO,Gasconade County
7127,[1289.2435],2019-12-23,MO,Gasconade County
7128,[1125.6069],2019-12-30,MO,Gasconade County
7129,[1193.357],2020-01-06,MO,Gasconade County
7130,[1126.2325],2020-01-13,MO,Gasconade County
7131,[1144.9497],2020-01-20,MO,Gasconade County
7132,[1111.3088],2020-01-27,MO,Gasconade County
7133,[1111.0521],2020-02-03,MO,Gasconade County
7134,[1090.3368],2020-02-10,MO,Gasconade County
7135,[1082.989],2020-02-17,MO,Gasconade County
7136,[1067.622],2020-02-24,MO,Gasconade County
7137,[973.1426],2019-12-02,NC,Gaston County
7138,[832.07117],2019-12-09,NC,Gaston County
7139,[825.12695],2019-12-16,NC,Gaston County
7140,[865.58136],2019-12-23,NC,Gaston County
7141,[1687.5278],2019-12-30,NC,Gaston County
7142,[1672.2422],2020-01-06,NC,Gaston County
7143,[1872.8219],2020-01-13,NC,Gaston County
7144,[1865.565],2020-01-20,NC,Gaston County
7145,[1862.8451],2020-01-27,NC,Gaston County
7146,[1844.7107],2020-02-03,NC,Gaston County
7147,[1828.7291],2020-02-10,NC,Gaston County
7148,[1812.0704],2020-02-17,NC,Gaston County
7149,[1796.8348],2020-02-24,NC,Gaston County
7150,[2312.2842],2019-12-02,OH,Geauga County
7151,[4394.6846],2019-12-09,OH,Geauga County
7152,[4195.2437],2019-12-16,OH,Geauga County
7153,[4180.4927],2019-12-23,OH,Geauga County
7154,[4182.158],2019-12-30,OH,Geauga County
7155,[4182.05],2020-01-06,OH,Geauga County
7156,[4181.8755],2020-01-13,OH,Geauga County
7157,[4181.6904],2020-01-20,OH,Geauga County
7158,[4181.5034],2020-01-27,OH,Geauga County
7159,[4181.3174],2020-02-03,OH,Geauga County
7160,[4181.1313],2020-02-10,OH,Geauga County
7161,[4180.946],2020-02-17,OH,Geauga County
7162,[4180.7617],2020-02-24,OH,Geauga County
7163,[1593.2721],2019-12-02,ID,Gem County
7164,[2156.0505],2019-12-09,ID,Gem County
7165,[1416.7324],2019-12-16,ID,Gem County
7166,[1479.882],2019-12-23,ID,Gem County
7167,[1945.1266],2019-12-30,ID,Gem County
7168,[2309.7808],2020-01-06,ID,Gem County
7169,[3344.504],2020-01-13,ID,Gem County
7170,[3728.6707],2020-01-20,ID,Gem County
7171,[3922.8516],2020-01-27,ID,Gem County
7172,[4056.0786],2020-02-03,ID,Gem County
7173,[4135.2456],2020-02-10,ID,Gem County
7174,[4176.6255],2020-02-17,ID,Gem County
7175,[4196.9185],2020-02-24,ID,Gem County
7176,[1114.2644],2019-12-02,MI,Genesee County
7177,[1471.2148],2019-12-02,MI,Genesee County
7178,[1534.5502],2019-12-09,MI,Genesee County
7179,[1972.4784],2019-12-09,MI,Genesee County
7180,[2087.5886],2019-12-16,MI,Genesee County
7181,[2406.67],2019-12-16,MI,Genesee County
7182,[2414.9888],2019-12-23,MI,Genesee County
7183,[2444.7285],2019-12-23,MI,Genesee County
7184,[2470.2278],2019-12-30,MI,Genesee County
7185,[2496.4773],2019-12-30,MI,Genesee County
7186,[2521.716],2020-01-06,MI,Genesee County
7187,[2545.348],2020-01-06,MI,Genesee County
7188,[2567.1528],2020-01-13,MI,Genesee County
7189,[2587.1782],2020-01-13,MI,Genesee County
7190,[2605.5898],2020-01-20,MI,Genesee County
7191,[2622.5947],2020-01-20,MI,Genesee County
7192,[2638.3987],2020-01-27,MI,Genesee County
7193,[2653.1897],2020-01-27,MI,Genesee County
7194,[2667.1345],2020-02-03,MI,Genesee County
7195,[2680.3767],2020-02-03,MI,Genesee County
7196,[2693.0427],2020-02-10,MI,Genesee County
7197,[2705.2383],2020-02-10,MI,Genesee County
7198,[2717.0576],2020-02-17,MI,Genesee County
7199,[2728.5825],2020-02-17,MI,Genesee County
7200,[2739.885],2020-02-24,MI,Genesee County
7201,[2751.0295],2020-02-24,MI,Genesee County
7202,[36.42429],2019-12-02,NY,Genesee County
7203,[23.544138],2019-12-09,NY,Genesee County
7204,[36.589336],2019-12-16,NY,Genesee County
7205,[39.740932],2019-12-23,NY,Genesee County
7206,[42.15577],2019-12-30,NY,Genesee County
7207,[44.730263],2020-01-06,NY,Genesee County
7208,[47.615982],2020-01-13,NY,Genesee County
7209,[50.87352],2020-01-20,NY,Genesee County
7210,[54.556194],2020-01-27,NY,Genesee County
7211,[58.721596],2020-02-03,NY,Genesee County
7212,[63.434036],2020-02-10,NY,Genesee County
7213,[68.76418],2020-02-17,NY,Genesee County
7214,[74.79013],2020-02-24,NY,Genesee County
7215,[1092.4899],2019-12-02,SC,Georgetown County
7216,[1434.2039],2019-12-09,SC,Georgetown County
7217,[1533.7974],2019-12-16,SC,Georgetown County
7218,[1951.4662],2019-12-23,SC,Georgetown County
7219,[2089.1987],2019-12-30,SC,Georgetown County
7220,[2394.1377],2020-01-06,SC,Georgetown County
7221,[2409.8948],2020-01-13,SC,Georgetown County
7222,[2439.1155],2020-01-20,SC,Georgetown County
7223,[2464.2183],2020-01-27,SC,Georgetown County
7224,[2489.1638],2020-02-03,SC,Georgetown County
7225,[2512.91],2020-02-10,SC,Georgetown County
7226,[2535.1567],2020-02-17,SC,Georgetown County
7227,[2555.8494],2020-02-24,SC,Georgetown County
7228,[1092.4899],2019-12-02,AZ,Gila County
7229,[1434.2039],2019-12-09,AZ,Gila County
7230,[1533.7974],2019-12-16,AZ,Gila County
7231,[1951.4662],2019-12-23,AZ,Gila County
7232,[2089.1987],2019-12-30,AZ,Gila County
7233,[2394.1377],2020-01-06,AZ,Gila County
7234,[2409.8948],2020-01-13,AZ,Gila County
7235,[2439.1155],2020-01-20,AZ,Gila County
7236,[2464.2183],2020-01-27,AZ,Gila County
7237,[2489.1638],2020-02-03,AZ,Gila County
7238,[2512.91],2020-02-10,AZ,Gila County
7239,[2535.1567],2020-02-17,AZ,Gila County
7240,[2555.8494],2020-02-24,AZ,Gila County
7241,[-21.481398],2019-12-02,TN,Giles County
7242,[1165.1948],2019-12-09,TN,Giles County
7243,[1064.5371],2019-12-16,TN,Giles County
7244,[1289.2435],2019-12-23,TN,Giles County
7245,[1125.6069],2019-12-30,TN,Giles County
7246,[1193.357],2020-01-06,TN,Giles County
7247,[1126.2325],2020-01-13,TN,Giles County
7248,[1144.9497],2020-01-20,TN,Giles County
7249,[1111.3088],2020-01-27,TN,Giles County
7250,[1111.0521],2020-02-03,TN,Giles County
7251,[1090.3368],2020-02-10,TN,Giles County
7252,[1082.989],2020-02-17,TN,Giles County
7253,[1067.622],2020-02-24,TN,Giles County
7254,[973.1426],2019-12-02,TX,Gillespie County
7255,[832.07117],2019-12-09,TX,Gillespie County
7256,[825.12695],2019-12-16,TX,Gillespie County
7257,[865.58136],2019-12-23,TX,Gillespie County
7258,[1687.5278],2019-12-30,TX,Gillespie County
7259,[1672.2422],2020-01-06,TX,Gillespie County
7260,[1872.8219],2020-01-13,TX,Gillespie County
7261,[1865.565],2020-01-20,TX,Gillespie County
7262,[1862.8451],2020-01-27,TX,Gillespie County
7263,[1844.7107],2020-02-03,TX,Gillespie County
7264,[1828.7291],2020-02-10,TX,Gillespie County
7265,[1812.0704],2020-02-17,TX,Gillespie County
7266,[1796.8348],2020-02-24,TX,Gillespie County
7267,[1545.6637],2019-12-02,OR,Gilliam County
7268,[2556.4944],2019-12-09,OR,Gilliam County
7269,[2638.3677],2019-12-16,OR,Gilliam County
7270,[2992.7996],2019-12-23,OR,Gilliam County
7271,[3700.3672],2019-12-30,OR,Gilliam County
7272,[3898.4004],2020-01-06,OR,Gilliam County
7273,[3994.2576],2020-01-13,OR,Gilliam County
7274,[4059.9897],2020-01-20,OR,Gilliam County
7275,[4104.5195],2020-01-27,OR,Gilliam County
7276,[4133.4204],2020-02-03,OR,Gilliam County
